Time,Object_Name,X_new,Y_new,Z_new,X,Y,Z
10/7/2013,Annefrank,99,99,99,99,99,99
10/9/2013,Apophis,99,99,99,99,99,99
10/16/2013,Apophis,99,99,99,0.32021379,0.79936252,0.30520801
10/17/2013,Donaldjohanson,99,99,99,-0.41860342,1.7626177,0.70918769
10/20/2013,599,99,99,99,99,99,99
10/23/2013,Ceres,99,99,99,99,99,99
10/25/2013,Gaspra,99,99,99,-2.48680577,-0.58308322,-0.42317052
10/26/2013,SUN,99,99,99,99,99,99
10/26/2013,90000191,99,99,99,1.73708307,4.05268241,1.75118094
10/27/2013,Eros,99,99,99,99,99,99
11/5/2013,Ceres,99,99,99,-2.4327071,0.40565305,0.68697398
11/6/2013,399,99,99,99,99,99,99
11/6/2013,433,99,99,99,-0.82795327,0.73251803,0.26662923
11/6/2013,Eros,99,99,99,6.08149494,-29.9500334,-11.17889237
11/7/2013,Lutetia,99,99,99,-2.57178403,1.02071206,0.60150795
11/10/2013,90000188,99,99,99,1.66078332,4.07233448,1.77614964
11/11/2013,Bennu,99,99,99,99,99,99
11/17/2013,Bennu,99,99,99,0.57278026,-0.96447535,-0.54728382
11/17/2013,Patroclus,99,99,99,99,99,99
11/18/2013,90000188,99,99,99,1.61965619,4.08178048,1.78901313
11/24/2013,Braille,99,99,99,-0.8244402,-0.89999712,-0.53597237
11/26/2013,599,99,99,99,99,99,99
11/27/2013,90000188,99,99,99,1.57304231,4.09154171,1.80310507
11/28/2013,Gaspra,99,99,99,99,99,99
11/29/2013,Lutetia,99,99,99,-2.64615888,0.84392727,0.52737913
11/30/2013,SUN,99,99,99,0.00079072,-0.00211782,-0.00101459
12/1/2013,433,99,99,99,-1.08267027,0.44422925,0.05683584
12/2/2013,433,99,99,99,-1.09037004,0.43135241,0.04812946
12/2/2013,Patroclus,99,99,99,3.36461728,3.0194179,1.31008295
12/3/2013,Annefrank,99,99,99,-0.31383758,1.91524588,0.76698205
12/3/2013,90000855,99,99,99,99,99,99
12/4/2013,199,99,99,99,-0.38330227,-0.17198549,-0.05193325
12/5/2013,199,99,99,99,-0.37664129,-0.19297633,-0.06383648
12/5/2013,Ryugu,99,99,99,0.54208832,-1.23240866,-0.43067398
12/5/2013,Patroclus,99,99,99,3.35030152,3.03234995,1.32583517
12/5/2013,90000855,99,99,99,5.10161797,0.87684658,0.12386711
12/5/2013,Ceres,99,99,99,-2.5029113,0.10542164,0.55977873
12/6/2013,90000190,99,99,99,1.52606375,4.10038479,1.8167886
12/6/2013,90000191,99,99,99,1.52606334,4.10038522,1.81678829
12/6/2013,Mathilde,99,99,99,99,99,99
12/6/2013,Braille,99,99,99,99,99,99
12/7/2013,433,99,99,99,99,99,99
12/8/2013,299,99,99,99,99,99,99
12/8/2013,399,99,99,99,99,99,99
12/9/2013,299,99,99,99,99,99,99
12/9/2013,301,99,99,99,99,99,99
12/9/2013,699,99,99,99,-6.96863022,-6.5694508,-2.41350491
12/10/2013,Orus,99,99,99,-4.49901215,2.32257424,0.22012968
12/10/2013,Eurybates,99,99,99,99,99,99
12/10/2013,Mathilde,99,99,99,99,99,99
12/10/2013,Bennu,99,99,99,99,99,99
12/10/2013,Patroclus,99,99,99,3.32625226,3.0537315,1.35201361
12/10/2013,Gaspra,99,99,99,99,99,99
12/11/2013,199,99,99,99,-0.30917783,-0.30207245,-0.12910627
12/11/2013,301,99,99,99,0.19284216,0.88467904,0.38355309
12/11/2013,90000191,99,99,99,99,99,99
12/11/2013,Leucus,99,99,99,99,99,99
12/11/2013,Ceres,99,99,99,-2.51224716,0.04502078,0.53321385
12/12/2013,SUN,99,99,99,0.00086431,-0.00209483,-0.00100647
12/12/2013,Orus,99,99,99,-4.50617228,2.31037612,0.21413622
12/13/2013,Gaspra,99,99,99,-2.3203682,-0.999121,-0.5810532
12/15/2013,Eros,99,99,99,6.20420759,-29.93723808,-11.21146491
12/15/2013,90000190,99,99,99,1.47874681,4.10830299,1.83006605
12/15/2013,Itokawa,99,99,99,1.48706216,0.05629501,-0.01801171
12/15/2013,Apophis,99,99,99,-0.61693089,0.8260254,0.29128277
12/15/2013,-122911,99,99,99,0.12153047,0.89408673,0.38749342
12/15/2013,Ceres,99,99,99,-2.51759467,0.00473496,0.51531659
12/16/2013,699,99,99,99,-6.9430566,-6.59458356,-2.42498581
12/16/2013,433,99,99,99,-1.1771879,0.24401618,-0.0739815
12/16/2013,Braille,99,99,99,-0.5336483,-1.14293684,-0.4345561
12/16/2013,Ceres,99,99,99,-2.51882191,-0.00533721,0.5108196
12/17/2013,Annefrank,99,99,99,-0.48059038,1.87631572,0.76325533
12/18/2013,Patroclus,99,99,99,99,99,99
12/19/2013,301,99,99,99,0.05097635,0.9019278,0.39065982
12/19/2013,90000190,99,99,99,1.45760848,4.11152493,1.83583483
12/19/2013,Itokawa,99,99,99,1.49781095,0.10341045,0.00267231
12/19/2013,Ceres,99,99,99,-2.52224041,-0.03555262,0.49727551
12/20/2013,Gaspra,99,99,99,-2.28868335,-1.05562316,-0.60182186
12/21/2013,Apophis,99,99,99,-0.69340035,0.78124447,0.2726822
12/21/2013,-122911,99,99,99,0.01700432,0.90033348,0.3901934
12/21/2013,Dinkinesh,99,99,99,-2.18439418,-0.27579426,-0.09859309
12/21/2013,Ceres,99,99,99,-2.52430001,-0.05569356,0.48820267
12/22/2013,Polymele,99,99,99,-5.34291735,-0.96853066,0.50533999
12/22/2013,Annefrank,99,99,99,-0.53945409,1.85948803,0.76073873
12/23/2013,Orus,99,99,99,-4.54481924,2.24291466,0.18113915
12/23/2013,Leucus,99,99,99,99,99,99
12/23/2013,Bennu,99,99,99,99,99,99
12/24/2013,Orus,99,99,99,99,99,99
12/24/2013,90000188,99,99,99,99,99,99
12/25/2013,699,99,99,99,99,99,99
12/25/2013,Orus,99,99,99,99,99,99
12/26/2013,599,99,99,99,-1.28545166,4.607892,2.00627978
12/26/2013,Apophis,99,99,99,-0.75268735,0.73887165,0.25541437
12/26/2013,Dinkinesh,99,99,99,-2.18253848,-0.32783914,-0.12332269
12/27/2013,699,99,99,99,99,99,99
12/27/2013,433,99,99,99,-1.21809624,0.0907238,-0.16845903
12/27/2013,Ryugu,99,99,99,0.78547675,-1.09836934,-0.3520969
12/27/2013,Patroclus,99,99,99,3.24274062,3.12481043,1.44029668
12/28/2013,Braille,99,99,99,-0.36020975,-1.24722922,-0.36774576
12/28/2013,Annefrank,99,99,99,-0.60950237,1.83728461,0.75689598
12/28/2013,Patroclus,99,99,99,3.23774553,3.12891317,1.44545412
12/29/2013,SUN,99,99,99,0.00096796,-0.00205964,-0.00099383
12/29/2013,399,99,99,99,99,99,99
12/29/2013,Ryugu,99,99,99,99,99,99
12/29/2013,90000855,99,99,99,99,99,99
12/30/2013,Vesta,99,99,99,-2.27930314,0.17157588,0.36659776
12/30/2013,Mathilde,99,99,99,-0.22280902,-2.17339219,-0.65219099
12/30/2013,Lutetia,99,99,99,-2.72241523,0.58600666,0.4173635
12/30/2013,Annefrank,99,99,99,-0.63269564,1.82939939,0.75541592
12/30/2013,Gaspra,99,99,99,-2.24011459,-1.13480474,-0.63061794
12/31/2013,SUN,99,99,99,0.0009801,-0.0020553,-0.00099225
12/31/2013,299,99,99,99,-0.02865404,0.65285982,0.29554802
1/1/2014,Eros,99,99,99,6.2578689,-29.93148334,-11.22651827
1/1/2014,Orus,99,99,99,-4.57551172,2.18726074,0.15410448
1/1/2014,90000188,99,99,99,1.38846897,4.12072691,1.85401917
1/1/2014,Leucus,99,99,99,-5.3414279,-0.52351534,-1.2827234
1/1/2014,Lutetia,99,99,99,-2.72615986,0.5690761,0.41006887
1/1/2014,Patroclus,99,99,99,3.2176747,3.14523652,1.46604329
1/2/2014,599,99,99,99,99,99,99
1/3/2014,Annefrank,99,99,99,99,99,99
1/3/2014,Dinkinesh,99,99,99,99,99,99
1/3/2014,Gaspra,99,99,99,99,99,99
1/4/2014,599,99,99,99,99,99,99
1/4/2014,90000191,99,99,99,1.37240785,4.12257588,1.85808721
1/4/2014,Mathilde,99,99,99,-0.16241623,-2.16499082,-0.64972012
1/4/2014,Donaldjohanson,99,99,99,-1.34611343,1.33951049,0.4532729
1/5/2014,SUN,99,99,99,0.00101038,-0.00204426,-0.00098823
1/6/2014,SUN,99,99,99,0.00101643,-0.00204202,-0.00098741
1/6/2014,299,99,99,99,99,99,99
1/6/2014,Gaspra,99,99,99,99,99,99
1/7/2014,399,99,99,99,-0.27668236,0.86345177,0.37421677
1/7/2014,90000855,99,99,99,5.02801962,1.02659391,0.18475947
1/8/2014,Ceres,99,99,99,-2.53494055,-0.23662574,0.4050968
1/9/2014,SUN,99,99,99,0.00103454,-0.00203523,-0.00098493
1/9/2014,299,99,99,99,-0.20819939,0.62011474,0.29217816
1/9/2014,301,99,99,99,99,99,99
1/10/2014,301,99,99,99,99,99,99
1/10/2014,Annefrank,99,99,99,-0.75868689,1.78175327,0.74550276
1/11/2014,Patroclus,99,99,99,3.16687117,3.1854295,1.51722809
1/12/2014,Gaspra,99,99,99,-2.1712728,-1.23483113,-0.66643951
1/13/2014,Polymele,99,99,99,99,99,99
1/17/2014,399,99,99,99,99,99,99
1/17/2014,-122911,99,99,99,99,99,99
1/17/2014,90000855,99,99,99,99,99,99
1/18/2014,Eurybates,99,99,99,99,99,99
1/19/2014,Leucus,99,99,99,99,99,99
1/19/2014,Braille,99,99,99,99,99,99
1/19/2014,Annefrank,99,99,99,-0.85953837,1.73746847,0.73517522
1/20/2014,Gaspra,99,99,99,-2.12577143,-1.29463057,-0.68753276
1/21/2014,Mathilde,99,99,99,99,99,99
1/23/2014,399,99,99,99,99,99,99
1/23/2014,90000188,99,99,99,99,99,99
1/23/2014,Donaldjohanson,99,99,99,99,99,99
1/24/2014,Eurybates,99,99,99,99,99,99
1/24/2014,Polymele,99,99,99,-5.3316705,-1.16730501,0.37966026
1/24/2014,Bennu,99,99,99,99,99,99
1/24/2014,Patroclus,99,99,99,3.09951432,3.23635768,1.58313693
1/24/2014,Gaspra,99,99,99,-2.10214045,-1.32400117,-0.69779762
1/25/2014,Itokawa,99,99,99,1.50312253,0.52504126,0.1904021
1/26/2014,Orus,99,99,99,99,99,99
1/26/2014,Bennu,99,99,99,1.0198281,-0.10961751,-0.06616171
1/26/2014,Apophis,99,99,99,-1.01415992,0.3934778,0.12030097
1/27/2014,Bennu,99,99,99,99,99,99
1/28/2014,Eros,99,99,99,6.3428415,-29.92219808,-11.24897237
1/28/2014,Polymele,99,99,99,99,99,99
1/28/2014,Vesta,99,99,99,99,99,99
1/28/2014,Lutetia,99,99,99,99,99,99
1/29/2014,Mathilde,99,99,99,99,99,99
1/29/2014,Gaspra,99,99,99,99,99,99
1/30/2014,Eurybates,99,99,99,99,99,99
1/30/2014,Lutetia,99,99,99,-2.76405388,0.32063144,0.30203878
1/30/2014,-122911,99,99,99,99,99,99
1/30/2014,Dinkinesh,99,99,99,99,99,99
1/30/2014,Gaspra,99,99,99,99,99,99
1/31/2014,Bennu,99,99,99,99,99,99
1/31/2014,Itokawa,99,99,99,1.48924647,0.58945245,0.21950616
1/31/2014,Apophis,99,99,99,-1.03705514,0.32766996,0.09524267
1/31/2014,Dinkinesh,99,99,99,-2.12605173,-0.69400908,-0.29795434
2/2/2014,433,99,99,99,99,99,99
2/2/2014,Leucus,99,99,99,99,99,99
2/2/2014,Polymele,99,99,99,99,99,99
2/2/2014,Bennu,99,99,99,99,99,99
2/3/2014,Donaldjohanson,99,99,99,99,99,99
2/3/2014,Itokawa,99,99,99,99,99,99
2/3/2014,-122911,99,99,99,99,99,99
2/5/2014,-122911,99,99,99,-0.70661298,0.62766437,0.27192073
2/5/2014,Dinkinesh,99,99,99,99,99,99
2/6/2014,90000855,99,99,99,4.95072515,1.16061428,0.23973703
2/7/2014,Leucus,99,99,99,99,99,99
2/7/2014,Mathilde,99,99,99,0.24900878,-2.07037118,-0.62167174
2/7/2014,Bennu,99,99,99,0.98594732,0.07600461,0.03887158
2/7/2014,Apophis,99,99,99,-1.05920612,0.23248986,0.05927885
2/8/2014,299,99,99,99,99,99,99
2/9/2014,699,99,99,99,-6.73849003,-6.78855694,-2.51391422
2/9/2014,433,99,99,99,99,99,99
2/9/2014,Leucus,99,99,99,99,99,99
2/9/2014,Donaldjohanson,99,99,99,99,99,99
2/9/2014,Ryugu,99,99,99,99,99,99
2/9/2014,Patroclus,99,99,99,99,99,99
2/10/2014,599,99,99,99,99,99,99
2/10/2014,Bennu,99,99,99,0.97080442,0.12218879,0.06503346
2/10/2014,Apophis,99,99,99,99,99,99
2/11/2014,90000191,99,99,99,1.16618358,4.13693223,1.90555488
2/11/2014,Vesta,99,99,99,-2.2484818,-0.28509216,0.18066647
2/11/2014,Ceres,99,99,99,-2.51649333,-0.57401047,0.24232781
2/12/2014,SUN,99,99,99,99,99,99
2/12/2014,199,99,99,99,-0.19044989,0.22245563,0.13879365
2/12/2014,Leucus,99,99,99,-5.29715051,-0.80559724,-1.37437744
2/12/2014,Dinkinesh,99,99,99,-2.09110849,-0.81148037,-0.35422696
2/13/2014,Itokawa,99,99,99,1.44647314,0.72373287,0.28058126
2/13/2014,Apophis,99,99,99,99,99,99
2/13/2014,-122911,99,99,99,99,99,99
2/13/2014,Gaspra,99,99,99,-1.97539959,-1.46521102,-0.74617642
2/14/2014,Braille,99,99,99,0.36527185,-1.44978908,-0.05190866
2/14/2014,Itokawa,99,99,99,1.44248985,0.73373721,0.28515462
2/15/2014,Mathilde,99,99,99,99,99,99
2/15/2014,Braille,99,99,99,0.38010715,-1.45055395,-0.04492458
2/15/2014,Annefrank,99,99,99,-1.14718528,1.57715873,0.69248323
2/15/2014,Ryugu,99,99,99,1.16125437,-0.58959097,-0.11142226
2/15/2014,-122911,99,99,99,-0.81754075,0.50467935,0.21860008
2/16/2014,399,99,99,99,99,99,99
2/19/2014,599,99,99,99,-1.68805536,4.51321463,1.97550032
2/19/2014,699,99,99,99,99,99,99
2/19/2014,Eurybates,99,99,99,99,99,99
2/19/2014,Lutetia,99,99,99,-2.77198844,0.14700355,0.22546836
2/19/2014,Dinkinesh,99,99,99,-2.06719235,-0.87866918,-0.38647077
2/20/2014,299,99,99,99,-0.71467429,0.03728969,0.06200366
2/20/2014,433,99,99,99,99,99,99
2/20/2014,Vesta,99,99,99,99,99,99
2/20/2014,Mathilde,99,99,99,99,99,99
2/23/2014,299,99,99,99,-0.71758776,-0.01828644,0.03718312
2/23/2014,Braille,99,99,99,0.49750699,-1.45216854,0.01103485
2/23/2014,Bennu,99,99,99,0.87327189,0.31638131,0.17518253
2/23/2014,Ryugu,99,99,99,99,99,99
2/24/2014,Annefrank,99,99,99,99,99,99
2/24/2014,90000855,99,99,99,99,99,99
2/24/2014,Ceres,99,99,99,-2.49631265,-0.70039473,0.17865088
2/25/2014,301,99,99,99,-0.90339654,0.36369421,0.15777467
2/25/2014,Eros,99,99,99,99,99,99
2/25/2014,Braille,99,99,99,99,99,99
2/25/2014,Bennu,99,99,99,99,99,99
2/25/2014,90000855,99,99,99,99,99,99
2/26/2014,699,99,99,99,99,99,99
2/26/2014,433,99,99,99,99,99,99
2/26/2014,-122911,99,99,99,99,99,99
2/26/2014,Ceres,99,99,99,-2.49257403,-0.71967052,0.16880443
2/27/2014,199,99,99,99,99,99,99
2/27/2014,299,99,99,99,99,99,99
2/27/2014,Itokawa,99,99,99,99,99,99
2/28/2014,Annefrank,99,99,99,99,99,99
3/1/2014,199,99,99,99,-0.38779945,-0.15079656,-0.04012837
3/2/2014,599,99,99,99,99,99,99
3/2/2014,699,99,99,99,-6.65872944,-6.86096861,-2.54725836
3/2/2014,Eurybates,99,99,99,99,99,99
3/2/2014,Lutetia,99,99,99,-2.76990183,0.05110338,0.18280203
3/2/2014,Braille,99,99,99,99,99,99
3/3/2014,SUN,99,99,99,0.00134734,-0.00190027,-0.00093431
3/3/2014,90000191,99,99,99,1.05565397,4.13768427,1.92741353
3/3/2014,Leucus,99,99,99,99,99,99
3/3/2014,Braille,99,99,99,0.61230503,-1.44615818,0.06693485
3/3/2014,Patroclus,99,99,99,99,99,99
3/3/2014,Dinkinesh,99,99,99,-2.02033461,-0.99131444,-0.44062912
3/4/2014,Apophis,99,99,99,-1.03824292,-0.12130287,-0.07177436
3/5/2014,599,99,99,99,-1.78892591,4.48451269,1.96565366
3/5/2014,433,99,99,99,-1.01831276,-0.80389669,-0.64063984
3/6/2014,199,99,99,99,99,99,99
3/6/2014,299,99,99,99,-0.6847138,-0.21808184,-0.05478928
3/6/2014,Ryugu,99,99,99,1.21224022,-0.33845565,-0.00675745
3/6/2014,Patroclus,99,99,99,99,99,99
3/6/2014,90000855,99,99,99,99,99,99
3/6/2014,Gaspra,99,99,99,99,99,99
3/7/2014,SUN,99,99,99,0.00137026,-0.00188903,-0.00093001
3/7/2014,Polymele,99,99,99,-5.30220184,-1.41692467,0.21865503
3/8/2014,SUN,99,99,99,99,99,99
3/8/2014,699,99,99,99,99,99,99
3/8/2014,Ryugu,99,99,99,99,99,99
3/10/2014,Gaspra,99,99,99,99,99,99
3/10/2014,Ceres,99,99,99,99,99,99
3/11/2014,301,99,99,99,99,99,99
3/11/2014,Orus,99,99,99,99,99,99
3/11/2014,Apophis,99,99,99,99,99,99
3/11/2014,-122911,99,99,99,-0.97709043,0.15446088,0.0667669
3/12/2014,Ceres,99,99,99,99,99,99
3/13/2014,Mathilde,99,99,99,99,99,99
3/13/2014,Dinkinesh,99,99,99,99,99,99
3/13/2014,Ceres,99,99,99,99,99,99
3/14/2014,199,99,99,99,99,99,99
3/14/2014,599,99,99,99,99,99,99
3/14/2014,Apophis,99,99,99,99,99,99
3/14/2014,Ryugu,99,99,99,99,99,99
3/14/2014,-122911,99,99,99,99,99,99
3/15/2014,399,99,99,99,99,99,99
3/15/2014,Ceres,99,99,99,99,99,99
3/16/2014,199,99,99,99,99,99,99
3/16/2014,399,99,99,99,99,99,99
3/16/2014,Eurybates,99,99,99,-5.20552567,-1.45645458,-0.2369711
3/16/2014,Ryugu,99,99,99,99,99,99
3/17/2014,Polymele,99,99,99,-5.29271232,-1.47572805,0.18019923
3/17/2014,Vesta,99,99,99,99,99,99
3/17/2014,Donaldjohanson,99,99,99,99,99,99
3/18/2014,433,99,99,99,-0.91364312,-0.94276565,-0.70063559
3/18/2014,Orus,99,99,99,-4.8008119,1.70239255,-0.07481067
3/18/2014,Mathilde,99,99,99,99,99,99
3/18/2014,Itokawa,99,99,99,99,99,99
3/21/2014,399,99,99,99,99,99,99
3/21/2014,301,99,99,99,99,99,99
3/22/2014,299,99,99,99,99,99,99
3/22/2014,301,99,99,99,99,99,99
3/22/2014,Orus,99,99,99,99,99,99
3/22/2014,Ryugu,99,99,99,1.20505922,-0.11265017,0.08177814
3/22/2014,Patroclus,99,99,99,2.78769394,3.44171831,1.86309504
3/23/2014,299,99,99,99,99,99,99
3/23/2014,301,99,99,99,-0.99496523,-0.0373711,-0.01612303
3/23/2014,Orus,99,99,99,-4.8134798,1.6696506,-0.08986859
3/23/2014,Polymele,99,99,99,-5.28656588,-1.51088464,0.15710985
3/23/2014,Mathilde,99,99,99,0.76655849,-1.84561179,-0.55466839
3/25/2014,433,99,99,99,-0.85133582,-1.01168147,-0.72853852
3/25/2014,90000188,99,99,99,0.93266927,4.13301405,1.9488993
3/25/2014,Lutetia,99,99,99,-2.75053844,-0.1495072,0.09268239
3/26/2014,399,99,99,99,-0.99208261,-0.08248642,-0.03587297
3/26/2014,Eurybates,99,99,99,-5.1921295,-1.51770542,-0.27284216
3/26/2014,Ceres,99,99,99,-2.42283732,-0.98390441,0.03006225
3/28/2014,Mathilde,99,99,99,0.8229463,-1.81256485,-0.54480052
3/29/2014,Annefrank,99,99,99,-1.53705495,1.25361415,0.59325336
3/29/2014,Itokawa,99,99,99,99,99,99
3/30/2014,SUN,99,99,99,0.00150004,-0.00182203,-0.00090423
3/30/2014,Ryugu,99,99,99,1.18255283,0.0025466,0.12496496
3/30/2014,Patroclus,99,99,99,2.74191236,3.46817167,1.90113884
3/31/2014,SUN,99,99,99,0.00150561,-0.00181903,-0.00090307
3/31/2014,Braille,99,99,99,0.98879518,-1.37302599,0.25857406
4/2/2014,299,99,99,99,-0.34963843,-0.5882051,-0.24251717
4/2/2014,Orus,99,99,99,-4.83800775,1.60388914,-0.11996824
4/2/2014,Polymele,99,99,99,-5.27557024,-1.56926313,0.11860585
4/2/2014,Mathilde,99,99,99,0.87864024,-1.77798879,-0.53447335
4/4/2014,Leucus,99,99,99,-5.22145144,-1.14471107,-1.47995264
4/4/2014,Polymele,99,99,99,-5.2732587,-1.58090577,0.11090229
4/4/2014,Mathilde,99,99,99,99,99,99
4/4/2014,Lutetia,99,99,99,99,99,99
4/4/2014,Braille,99,99,99,99,99,99
4/5/2014,Braille,99,99,99,99,99,99
4/5/2014,Itokawa,99,99,99,1.13233488,1.16166379,0.48482189
4/5/2014,90000855,99,99,99,4.77282575,1.41275909,0.34453672
4/5/2014,Dinkinesh,99,99,99,-1.85559622,-1.2821261,-0.5810952
4/6/2014,Donaldjohanson,99,99,99,-2.01358972,0.45212381,0.02298456
4/6/2014,Patroclus,99,99,99,99,99,99
4/7/2014,Annefrank,99,99,99,99,99,99
4/8/2014,699,99,99,99,99,99,99
4/8/2014,Leucus,99,99,99,99,99,99
4/8/2014,Braille,99,99,99,99,99,99
4/8/2014,Dinkinesh,99,99,99,99,99,99
4/9/2014,Polymele,99,99,99,99,99,99
4/10/2014,Eros,99,99,99,99,99,99
4/11/2014,Donaldjohanson,99,99,99,99,99,99
4/12/2014,Itokawa,99,99,99,99,99,99
4/13/2014,Eurybates,99,99,99,99,99,99
4/14/2014,399,99,99,99,99,99,99
4/14/2014,Mathilde,99,99,99,99,99,99
4/15/2014,Annefrank,99,99,99,-1.6704524,1.10060773,0.54283365
4/16/2014,Leucus,99,99,99,99,99,99
4/19/2014,Bennu,99,99,99,99,99,99
4/19/2014,Dinkinesh,99,99,99,99,99,99
4/19/2014,Ceres,99,99,99,-2.33801421,-1.20039112,-0.08924981
4/21/2014,699,99,99,99,-6.46522635,-7.02964458,-2.62526012
4/21/2014,90000190,99,99,99,0.77991237,4.11930448,1.9714934
4/22/2014,Orus,99,99,99,-4.88381954,1.47130949,-0.18007939
4/22/2014,Eurybates,99,99,99,99,99,99
4/24/2014,301,99,99,99,99,99,99
4/24/2014,433,99,99,99,-0.54848856,-1.25782135,-0.81369962
4/24/2014,Eros,99,99,99,99,99,99
4/24/2014,Orus,99,99,99,99,99,99
4/25/2014,399,99,99,99,99,99,99
4/25/2014,Orus,99,99,99,99,99,99
4/25/2014,Dinkinesh,99,99,99,-1.73227641,-1.44287562,-0.65921688
4/26/2014,199,99,99,99,0.26584926,0.17071286,0.06385841
4/26/2014,Apophis,99,99,99,-0.45171056,-0.71781048,-0.27871935
4/26/2014,90000855,99,99,99,4.69902483,1.50139534,0.38185042
4/26/2014,Gaspra,99,99,99,99,99,99
4/27/2014,SUN,99,99,99,99,99,99
4/27/2014,199,99,99,99,99,99,99
4/27/2014,399,99,99,99,99,99,99
4/27/2014,Eros,99,99,99,99,99,99
4/27/2014,Orus,99,99,99,-4.89459416,1.43795559,-0.19508396
4/27/2014,Eurybates,99,99,99,99,99,99
4/27/2014,Mathilde,99,99,99,1.14466653,-1.58252351,-0.47605159
4/27/2014,-122911,99,99,99,99,99,99
4/28/2014,Orus,99,99,99,-4.89671645,1.43127518,-0.19808359
4/28/2014,90000191,99,99,99,99,99,99
4/29/2014,699,99,99,99,99,99,99
4/30/2014,399,99,99,99,99,99,99
4/30/2014,599,99,99,99,99,99,99
4/30/2014,Bennu,99,99,99,99,99,99
4/30/2014,Ceres,99,99,99,99,99,99
5/1/2014,199,99,99,99,0.13190939,0.25054191,0.12038827
5/1/2014,90000190,99,99,99,0.72288918,4.1119692,1.97878526
5/1/2014,Mathilde,99,99,99,1.18499762,-1.54783601,-0.46567832
5/1/2014,Bennu,99,99,99,99,99,99
5/1/2014,90000855,99,99,99,99,99,99
5/1/2014,Gaspra,99,99,99,99,99,99
5/2/2014,Ryugu,99,99,99,0.94507083,0.46084615,0.28122908
5/3/2014,Lutetia,99,99,99,-2.67064452,-0.48630762,-0.06135722
5/3/2014,Gaspra,99,99,99,-1.34790614,-1.91275251,-0.88276345
5/4/2014,399,99,99,99,-0.73243749,-0.63575785,-0.27572439
5/4/2014,301,99,99,99,99,99,99
5/4/2014,Apophis,99,99,99,-0.30670404,-0.75565878,-0.28910968
5/4/2014,Dinkinesh,99,99,99,-1.67152144,-1.51098578,-0.69244318
5/4/2014,Ceres,99,99,99,-2.27379704,-1.33011139,-0.16347025
5/5/2014,299,99,99,99,0.28980854,-0.60436171,-0.29024322
5/5/2014,599,99,99,99,-2.21938939,4.33828817,1.91345802
5/6/2014,Ryugu,99,99,99,0.9001192,0.5110409,0.29635259
5/7/2014,Bennu,99,99,99,-0.35795301,0.75526104,0.42843889
5/8/2014,Donaldjohanson,99,99,99,-2.11460165,0.09649421,-0.13559218
5/9/2014,SUN,99,99,99,0.00171847,-0.00169702,-0.0008556
5/9/2014,Donaldjohanson,99,99,99,-2.11666288,0.08526796,-0.14050413
5/9/2014,90000855,99,99,99,99,99,99
5/10/2014,599,99,99,99,-2.25395934,4.32480451,1.90852019
5/10/2014,Vesta,99,99,99,-1.86215353,-1.15395833,-0.21597159
5/10/2014,Braille,99,99,99,1.44746996,-1.16237048,0.51095347
5/10/2014,Annefrank,99,99,99,-1.83728912,0.85691747,0.45940481
5/11/2014,599,99,99,99,-2.26085946,4.32208183,1.90752119
5/12/2014,433,99,99,99,99,99,99
5/12/2014,Itokawa,99,99,99,99,99,99
5/12/2014,Dinkinesh,99,99,99,-1.61494166,-1.56921197,-0.72091647
5/12/2014,Ceres,99,99,99,99,99,99
5/13/2014,Braille,99,99,99,99,99,99
5/13/2014,Bennu,99,99,99,99,99,99
5/13/2014,Itokawa,99,99,99,99,99,99
5/13/2014,Ceres,99,99,99,99,99,99
5/14/2014,399,99,99,99,-0.60724407,-0.74154404,-0.32158982
5/14/2014,Braille,99,99,99,1.48801583,-1.13626578,0.53442702
5/15/2014,699,99,99,99,-6.37058118,-7.10871385,-2.66199427
5/15/2014,Apophis,99,99,99,-0.0934739,-0.77103253,-0.28940693
5/16/2014,Patroclus,99,99,99,2.46386015,3.61163967,2.11796738
5/17/2014,Leucus,99,99,99,-5.13930656,-1.4266854,-1.56379973
5/17/2014,Patroclus,99,99,99,99,99,99
5/18/2014,299,99,99,99,0.50594351,-0.46816807,-0.2426397
5/18/2014,399,99,99,99,-0.55209719,-0.77808608,-0.33743407
5/18/2014,Patroclus,99,99,99,2.45170193,3.6172895,2.12693257
5/19/2014,199,99,99,99,-0.35564639,0.06016086,0.06923783
5/19/2014,299,99,99,99,0.52019952,-0.45493566,-0.23758795
5/20/2014,Annefrank,99,99,99,-1.8936244,0.75421618,0.42328664
5/20/2014,Bennu,99,99,99,-0.58493434,0.67611952,0.38468401
5/21/2014,90000855,99,99,99,4.60455694,1.60479055,0.4257295
5/22/2014,Eros,99,99,99,6.6999097,-29.8822493,-11.34379165
5/22/2014,Itokawa,99,99,99,0.68259417,1.40380217,0.60574022
5/23/2014,299,99,99,99,0.57314604,-0.39863777,-0.21560743
5/23/2014,Bennu,99,99,99,99,99,99
5/23/2014,Patroclus,99,99,99,2.42119603,3.63125089,2.14924945
5/23/2014,Ceres,99,99,99,-2.18068086,-1.48747283,-0.25660531
5/24/2014,199,99,99,99,99,99,99
5/24/2014,90000188,99,99,99,0.59093763,4.09040821,1.99329645
5/24/2014,Mathilde,99,99,99,1.40244035,-1.33111077,-0.40083834
5/24/2014,Annefrank,99,99,99,-1.91443247,0.71242477,0.40844437
